Location,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm),Pressure (hPa),Storm Intensity,Storm Duration (hours),Lightning Activity,Outage Duration (hours),Outage Severity
Texas,3.8493721327984822,84.39776233421344,118.50829586063263,74.68072371521566,1018.0686533908903,Hailstorm,46.45621464490146,99,21.574026704741723,Severe
Texas,35.30605133729402,87.82803060434644,34.35376189377034,333.0481088789607,1018.1795188922629,None,42.59543050333038,63,0.0,Moderate
New York,-5.310241211357743,50.091281953384055,58.83722719903335,456.3088491019319,983.0230600335835,Thunderstorm,15.280191092681855,4,15.541085859873174,Severe
California,37.64010398779662,74.26640585281015,40.29473274287143,266.0089095559697,1038.5462396753837,Category 2,39.554615504112405,17,22.069187520204554,Severe
Florida,17.455254801333176,88.08015587009847,147.66240512715999,144.3300302924022,976.6112116199923,Thunderstorm,7.763449427162181,71,19.642093040387802,Severe
Michigan,6.309567429114409,13.88150093969458,128.12946672083393,63.71091397879325,989.5784781973894,Tropical Storm,9.448372863675091,12,15.66718872199091,Severe
Illinois,4.581228772833182,61.65553806939327,139.53379540426536,147.97233261916514,1023.1375624283156,None,8.697410584576575,73,0.0,Moderate
Illinois,13.760580741169946,86.81325998738406,118.31613545631448,177.44210146342897,1024.35681177907,Category 2,4.210597200648728,35,22.180817667194454,Severe
New York,44.947722395700474,45.83394501262975,68.45223616053713,354.97755261491477,1036.1165762705184,Tropical Storm,41.024549575745056,18,19.678143143376285,Severe
Texas,2.1180066390670405,37.21452455011842,30.815137472202757,89.31070351480098,952.9059041905963,Category 2,27.782731113819615,30,15.026758392354608,Severe
New York,-4.3230843116550215,81.61360165853537,31.21202353646007,53.05242785770381,968.3758681141159,Hailstorm,12.429892439709052,99,16.150162242821406,Severe
North Carolina,22.176934279526407,40.220792515255255,22.75242725500155,193.46977051687725,1014.0571770670061,Category 1,40.73544157092452,92,4.387173755799874,Moderate
Florida,16.869835654214143,10.285686836605288,81.99743254550955,229.32680820456892,983.8199769236404,Category 3,38.52704445085537,22,11.813856634723793,Moderate
California,18.830794908481906,96.36153288661592,137.9949784295464,314.1925261087525,954.3561670930868,None,4.845672870132269,31,0.0,Moderate
Ohio,26.68144796564694,63.29109127159166,148.76971050686493,353.7656506504696,1008.6466673906689,Category 3,30.91868993927865,10,10.935324593498077,Moderate
Georgia,4.692923842885712,83.75661268390641,43.094970005514725,444.6388544167998,989.3073198464812,None,34.648012873236986,65,0.0,Moderate
Georgia,40.08657474611387,84.27714061084431,104.5971810445094,144.47678276401805,986.4094858544017,Hailstorm,34.359712175326266,95,4.430475152840379,Moderate
New York,13.961963636725969,15.976937833545954,89.56470234155667,264.3039113459645,976.4364284685826,Tropical Storm,34.710849976989,4,1.3996471642089094,Moderate
North Carolina,-2.9002592671646017,25.377417944781833,73.34041753144666,183.02035340153262,950.5997893116962,Tropical Storm,8.133973711153793,94,10.12926127435278,Moderate
Florida,30.82643162036694,38.00086126836827,99.86529657180621,0.7108360154950422,968.2360016970626,Category 1,15.124149804900929,12,8.410239233225315,Moderate
Michigan,25.370739393981765,38.862935653719056,55.704452847010344,289.7159113599638,997.4235297818605,Thunderstorm,40.520568408214196,85,10.669937373139268,Moderate
Georgia,7.365887136622039,69.29075059128216,141.67271626401742,407.8980378355693,977.5736453087807,None,43.12280401092238,63,0.0,Moderate
Florida,24.183529821872668,66.08196286774162,105.81733015595054,18.219743051697044,1037.4388679263454,Category 2,13.401066555113774,34,17.262934327941405,Severe
California,2.0924076002937273,54.51308002088324,113.13016379886672,1.7458793014851204,964.2999662156367,Hailstorm,1.1049367765321172,82,8.531551815780684,Moderate
Virginia,14.466164763729125,29.013735907789115,36.36331425091109,363.909203255369,1037.5340287036202,Category 1,41.26881346397319,28,5.123412911444172,Moderate
North Carolina,39.46768871920289,44.3785122721273,25.287300524642912,341.9298625044166,990.4825808495707,Hailstorm,18.100408215603963,22,15.225000767909538,Severe
Texas,-2.655617176158782,58.92345716186526,59.15111896414845,202.92605266751045,977.5840313068715,Category 1,15.814250686076946,82,16.124253784718572,Severe
Florida,11.26830474931041,52.11868294935477,115.0008728004231,330.80244081045487,980.4291858514839,Tropical Storm,16.65598462505403,79,12.123321729190206,Severe
California,35.1628333596191,21.456327978557056,140.81938646292863,476.69303626550044,983.0070792828992,Tropical Storm,19.953428350446792,94,5.893497816309683,Moderate
Michigan,43.3219994673398,68.45594441517315,64.09947389610117,123.93139827765182,1000.6563984682379,Thunderstorm,18.156797839436212,15,1.6567709992401984,Moderate
Ohio,14.965937503198774,16.57465991295945,116.1235188745749,122.96329726579191,985.3882311263804,None,27.188683158410896,25,0.0,Moderate
Texas,17.88497910788411,44.037521477297226,70.56114292002142,93.11610238210693,1014.7206347038187,None,3.789133367913129,2,0.0,Moderate
Ohio,21.469457898107336,73.90264129077062,44.28423743331957,361.99337498687515,992.5179007082932,Hailstorm,46.633929326808726,22,19.122488588177315,Severe
Michigan,41.27914778985409,11.802118106773586,110.88977260887715,176.59461908567005,1017.1643709682706,Hailstorm,44.949649654663745,56,20.63633806343896,Severe
California,37.20137350373664,61.29845371407845,119.73032009719908,494.3465669935653,1010.4426418351602,Thunderstorm,44.851519037543966,8,10.497494872340177,Moderate
Georgia,-0.6169381458095611,40.10688767289676,30.426119112102036,357.32445172857564,974.4453972429261,Tropical Storm,42.20532595593185,50,19.31085325772114,Severe
Ohio,14.021679981589127,10.794865908046102,45.7754253067996,183.68844332369227,1031.2773287850089,Category 3,31.695662504723025,87,23.84711494167652,Severe
Texas,15.520023550803444,27.13449439548747,74.21652652104933,74.59301703173237,1029.8981467772924,Thunderstorm,10.613211011924754,32,17.482038621601276,Severe
New York,33.400286140681615,94.6851573943589,27.978274465031504,296.0124082638611,1048.8980467016374,Category 1,2.37520738302587,77,17.75777772683236,Severe
Illinois,23.15910854329894,56.903401495458134,139.32514481306887,147.45162654821274,967.5050134433457,Tropical Storm,4.767411109524797,91,21.91933953564611,Severe
Florida,25.98212541159571,99.75044841662185,88.70008688411227,452.7545406481433,1034.7838219273685,Hailstorm,15.551640022349067,23,8.777314953588927,Moderate
Georgia,44.90099492160897,57.23350753282671,18.1804916057539,220.70219993823736,1037.1980922542616,Hailstorm,24.1863852237977,49,1.2577240403218388,Moderate
Ohio,-5.877197609149282,58.95427710612414,27.60447970236931,146.3249822692771,1014.216416660237,Category 2,47.67614741687011,51,23.70047724854108,Severe
Virginia,2.265540294355315,45.26587116395672,143.15330179872666,294.27590728534034,1000.638477778269,Category 2,20.901287606140762,70,12.280765786433548,Severe
Florida,12.434276555435076,37.90363768582729,110.72528785449273,68.48725048553234,1045.7259556169033,Category 3,25.183012343586086,37,19.070584642733518,Severe
New York,9.128032167688794,32.63909978196503,110.16076267574792,280.7745364014392,1047.2691927876328,Hailstorm,33.367547865027866,43,19.687296165013798,Severe
Michigan,-8.809494125915903,40.90785545176065,10.87478910075818,28.055739259870094,1014.1697456342201,Tropical Storm,8.67523058149422,88,10.142883572840667,Moderate
Illinois,-4.952231644085329,51.386597281038895,134.29482565634206,303.4443408736038,985.9559857924162,Hailstorm,44.775696074988275,55,13.44928007461332,Severe
California,27.45243102719669,27.279275520771108,66.56030438379068,265.08192195071445,1031.7165183465945,Hailstorm,25.393661080451242,65,13.418057099441588,Severe
New York,38.362845484940834,30.23875826251263,98.95759839598894,260.3829910694858,958.9255467214923,Category 1,13.260304588884892,44,6.06496821491776,Moderate
New York,18.282485619628766,34.43902918015952,143.95338286710208,342.0821935288903,979.0595644029786,Category 3,44.88523134426434,51,3.70569547956875,Moderate
Michigan,19.655509373249814,50.43339027377552,15.001857053483537,22.228307213342347,1048.555429477285,Category 1,30.021629690829606,0,13.502163013680384,Severe
North Carolina,4.030138805780867,68.75320301328188,72.3414689229868,229.86573231514805,1031.433338720697,None,23.2171070999621,86,0.0,Moderate
Michigan,32.23319999985412,87.05315352576585,7.441910499289767,222.01933152018728,1043.9582471569124,Category 2,27.847483678117158,81,8.960040648768803,Moderate
North Carolina,31.348702305199097,35.841865346842894,74.93181349855732,229.89122092124964,1009.4794571385758,Category 1,35.91850650745088,63,5.279916627741585,Moderate
North Carolina,22.360112906971118,26.535550630729364,37.83891157313566,489.9454855326716,990.7672458148116,Category 2,7.41782417726176,7,17.259070490503895,Severe
Georgia,1.696535758123856,44.096271836549946,136.6598293910806,69.63923657213017,1047.9690103391038,None,41.51186067375481,97,0.0,Moderate
Georgia,-4.66399799696008,90.49447687346702,59.77387414096303,345.21487852979624,980.9425585857155,Thunderstorm,46.056326894314225,42,14.292036026600144,Severe
Texas,-6.466878327858076,10.887465550342553,95.08086690781187,200.99806868927823,1025.7414278908923,None,27.215983284003578,7,0.0,Moderate
Ohio,22.59828366535828,71.00817544519708,129.04308972218234,255.8632621622568,1005.8206957900209,Category 2,32.749000646284706,28,23.92278073889015,Severe
Ohio,35.376942552854004,52.94440417704234,147.55377876257648,381.1969529280981,972.8507145514466,Hailstorm,41.27200708061956,12,1.4878101106704023,Moderate
California,37.208173747950866,24.494159346461203,75.5729055492819,78.68772128674051,951.7483287408543,None,17.990910307992024,0,0.0,Moderate
Ohio,15.49921408888974,38.891937364702,68.36365542921838,381.79260631824616,988.3764090504084,Category 2,47.65592615435512,28,7.40948251088101,Moderate
Georgia,33.13492146186943,30.24550394893305,11.360946794468807,35.1653913422198,1004.7685392877308,None,32.66406572673109,49,0.0,Moderate
Texas,42.078410798756295,89.00489511011101,1.9108415005822554,241.65475560491652,968.3190400953466,Hailstorm,20.35193752118314,36,6.3037020466455616,Moderate
Texas,5.134356186843739,53.368604555049124,91.32031387477443,371.03542884979026,991.4554885861227,Category 3,32.512222800078106,0,7.078045214923486,Moderate
North Carolina,11.887819050941644,60.67848500852435,9.819652822146901,96.2757276773497,1011.518993065896,Hailstorm,25.04064156064495,68,6.926573528098528,Moderate
Michigan,41.231344592817436,63.43188574033186,57.05684055577099,385.4578230177117,1021.4923126421124,None,5.358795433841529,47,0.0,Moderate
California,8.602703202450666,67.56554121421205,0.5409654159692245,83.40625346287162,955.2742529906537,Hailstorm,38.20153462892729,54,9.994271371791916,Moderate
North Carolina,40.2631959676988,54.600012133833694,92.28412484485061,399.6193784685607,1016.4180821802361,Hailstorm,27.090027852140743,65,15.703442345652892,Severe
Michigan,43.95746742399562,11.608617775268424,63.81227406607443,234.46778647091875,955.666730887772,Category 3,38.200586777946654,62,12.831226676956765,Severe
Ohio,26.39959007159336,40.12504182231867,19.053115467943176,342.31916593155336,952.8185495359344,Tropical Storm,7.435773137638359,21,5.218702604503802,Moderate
North Carolina,34.928965922729255,26.54859166488921,44.455141026123314,458.7032291845942,965.2412025910505,None,25.841143526437232,93,0.0,Moderate
Florida,31.225006032159683,71.21285586205093,85.44910484578868,204.21076180686686,1015.3644057211566,Tropical Storm,36.79796506621982,10,11.860489561832814,Moderate
Ohio,28.47438416885381,15.103418623304199,98.50700520149655,116.47876341138641,955.2821442884457,None,47.43861924435832,28,0.0,Moderate
Michigan,6.881209013967791,60.74230520004798,69.35038194951701,433.58204830883847,952.0896212205574,Category 2,42.45106926649242,2,4.838236387359231,Moderate
California,-6.8598114150630956,28.956855004687085,120.59386741364187,80.80832405238908,961.7959511347553,Thunderstorm,41.48878209891069,44,19.330273441015983,Severe
Michigan,8.867845288580781,95.3961254620355,16.866061755447852,315.73802591870833,1044.972099071057,Tropical Storm,11.878086631027104,76,17.16884323713131,Severe
North Carolina,26.681479186214865,40.1986847967882,12.681858391861168,461.6266440203073,1040.7277749927216,Category 2,40.223260882034275,2,12.650142908414503,Severe
North Carolina,-4.360894097470924,39.269907223717084,6.636640352671247,337.19835576765286,958.6465975099654,Category 3,8.125501322062227,73,8.039874724303644,Moderate
New York,-9.344510936196684,93.10462011916513,80.37417591741634,97.84054272500764,980.4013183516563,Tropical Storm,9.50916789832481,67,11.59200684633275,Moderate
California,-2.3169195068383743,47.561312827372724,105.93475563516868,76.14197588161647,1044.7292439047267,Tropical Storm,5.285603699686657,13,15.639121354174998,Severe
Virginia,29.36547595259374,96.6576100767168,19.578209913379457,126.15276555029553,959.7687673456501,Hailstorm,41.164633474261784,86,21.223493300878832,Severe
Ohio,43.50365359110442,12.175331692015314,95.84184327830887,195.7034164282892,959.4595981981034,None,5.196215829663297,80,0.0,Moderate
Texas,44.06855847881513,37.571011768193166,71.54216492843021,79.57951592495155,958.6003897734729,Hailstorm,6.629351027760482,64,7.3649117797962536,Moderate
California,17.168853202710334,69.95736642397881,148.10167502266728,398.9070332206588,1047.6476239098677,Category 2,11.80258320395452,56,1.9830180379500078,Moderate
Texas,37.814376554579106,90.17712680748747,107.62104138996172,178.51767130444435,1024.3108513282432,Hailstorm,27.487795637790768,14,5.035466286085033,Moderate
California,30.525455066332725,33.076503370745556,98.62100027874388,468.0433679563632,971.4484367359298,Category 2,42.24864889441935,59,15.954085275236643,Severe
California,17.55721303415319,93.74298327673014,85.56746023085168,421.24543201766204,954.5947261296503,Category 1,20.07495145226727,53,4.690050236955626,Moderate
Michigan,21.50182931252977,63.470931984926935,149.60492723245557,454.40913140084325,1046.5241508911533,None,26.221725561205687,1,0.0,Moderate
California,-2.4525069360720906,82.09074188781244,147.0688756281866,147.24635750177,992.5489041759691,Category 1,7.991491197948143,81,17.075965355956864,Severe
New York,41.571380333912565,45.748657387620746,80.71726882417823,286.86577191109507,1009.8375388294975,Thunderstorm,12.765401083093998,63,8.089172732271548,Moderate
Virginia,9.356137390247724,29.0962344310186,68.27750210013926,160.72475902117873,977.9196233498126,None,6.428436599317196,85,0.0,Moderate
North Carolina,14.538209105144322,92.01118739029238,69.31723840526286,128.47425579042383,1025.8360322290932,Tropical Storm,19.676104553620306,27,14.36465741789983,Severe
Illinois,26.94131270488443,93.98222815655969,64.25135854850484,303.54339060127535,969.6802345894016,Category 1,28.336111616553232,93,11.095599459353096,Moderate
Texas,8.364635933960468,54.7817629738722,79.70974604944833,408.997690299891,1028.6911933375513,Category 2,13.6329374416058,76,21.636646014338,Severe
North Carolina,3.984253854391179,10.584551439933085,41.03764017215561,46.798903063327124,973.0603043335035,Hailstorm,40.607801067590046,66,16.917354479831204,Severe
